,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_max_samples,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3219,0.6222044467926026,0.015995340838022915,0.020767068862915038,0.0036286010499692414,110,70,2,59,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 59}",-1179.4113583300705,-1575.9130101767778,-2778.780320804992,-3343.7508234799584,-1982.0614723013623,-2171.9833970186323,789.6595347334022,434
3220,0.626105785369873,0.022508758352553015,0.02091064453125,0.0012112709867556023,110,70,2,60,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 60}",-1159.0583720705679,-1587.5940739286882,-2797.827463375625,-3375.2269910656846,-1994.6214031500028,-2182.8656607181138,804.7197136481763,528
3221,0.6149116516113281,0.010714569093426647,0.021242952346801756,0.0017808246577054104,110,70,2,61,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 61}",-1141.0364162647854,-1583.001453409316,-2786.1164906717067,-3368.161067441108,-1993.5990783727975,-2174.382901231943,806.1692204490206,452
3222,0.6318169116973877,0.011922271851622484,0.022702407836914063,0.004608426578933527,110,70,2,62,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 62}",-1132.2272266128482,-1565.0497901438866,-2772.508924593775,-3392.1289075646137,-1998.8915384012585,-2172.1612774632763,815.942143357991,435
3223,0.6452590942382812,0.007686702428715619,0.017418670654296874,0.002313339720525127,110,70,2,63,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 63}",-1150.2216356268605,-1545.4352673100962,-2807.835198238223,-3418.9333812879618,-1983.384129562727,-2181.1619224051733,828.3598118342906,512
3224,0.6540010452270508,0.0051061027337056825,0.020698070526123047,0.001847750269971444,110,70,2,64,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 64}",-1154.7007402260683,-1528.1446710627995,-2770.4777543412756,-3429.5966601863133,-1985.9896604647765,-2173.7818972562463,827.4969995492933,447
3225,0.6681435108184814,0.013021960997591125,0.021450281143188477,0.0014770228751754208,110,70,2,65,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 65}",-1152.9080582104345,-1507.5891163535373,-2767.551211777057,-3451.5959259346782,-1990.4341981737919,-2174.0157020898996,837.2553986406139,448
3226,0.6845602989196777,0.012750358505632612,0.022991704940795898,0.005209636740169762,110,70,2,66,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 66}",-1161.3096321364199,-1508.2053048991424,-2771.968490786301,-3455.746175814984,-2029.3849407455655,-2185.3229088764824,835.4084517664083,550
3227,0.6977997303009034,0.01283002228187719,0.024784660339355467,0.004115956215590057,110,70,2,67,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 67}",-1159.008562289382,-1510.1503870433887,-2763.4548119143556,-3461.944943111737,-2039.795230204134,-2186.8707869125997,835.9839368650341,568
3228,0.7076539039611817,0.01808987910561352,0.02283816337585449,0.0044776969918532625,110,70,2,68,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 68}",-1146.4215822645936,-1509.036856613267,-2777.730980087773,-3482.0412799893006,-2046.2201831561913,-2192.290176422225,847.1377104056947,629
3229,0.7025504112243652,0.014612607612679867,0.020145511627197264,0.0010866656383535182,110,70,2,69,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 69}",-1144.2539033948879,-1505.154553944893,-2766.1213065130837,-3480.6054404761358,-2020.8397192460427,-2183.394984715009,847.1804312898607,533
3230,0.7099521160125732,0.011364014329144018,0.024333381652832033,0.0073120906599617366,110,70,2,70,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 70}",-1146.1390236202096,-1512.2648514809885,-2756.6687363251062,-3454.818093039773,-2023.1885135933644,-2178.6158436118885,836.3046109725287,488
3231,0.7417773723602294,0.012110398789107428,0.02238011360168457,0.005486256930893142,110,70,2,71,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 71}",-1158.010351433512,-1525.0724459959517,-2761.6937021550593,-3450.336026240554,-1994.8938461451096,-2178.001274394037,831.8363347602689,482
3232,0.7466553211212158,0.018240009898526567,0.021680688858032225,0.005380959955833161,110,70,2,72,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 72}",-1156.6264575217442,-1537.6986125695028,-2759.7134898783497,-3467.01697962251,-1995.3742140616482,-2183.285950730751,835.0278569479643,532
3233,0.7488355159759521,0.016296989060131366,0.026381778717041015,0.004096768014845834,110,70,2,73,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 73}",-1152.5447309414108,-1540.8242291798995,-2788.8737374048196,-3482.2994047205443,-1974.6740071623585,-2187.8432218818066,845.3132136958291,577
3234,0.7590806007385253,0.0145221961225762,0.022407913208007814,0.0021799652324432043,110,70,2,74,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 74}",-1154.3618224256345,-1566.8806502034663,-2787.1240167585065,-3486.900276915379,-1996.049691374218,-2198.2632915354407,841.0240057066678,687
3235,0.7695806503295899,0.009589991113717394,0.023372983932495116,0.0042475119254917594,110,70,2,75,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 75}",-1167.4315782507674,-1568.3702441049763,-2810.397085793592,-3483.7013080150537,-2003.3111776141354,-2206.642278755705,839.5347804810439,770
3236,0.7723136901855469,0.010782437373572186,0.023561811447143553,0.0023834398466483016,110,70,2,76,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 76}",-1169.5484175763315,-1569.6283717579759,-2797.3034121789274,-3482.6734060673325,-1996.0327832459163,-2203.037278165297,836.9919696702048,737
3237,0.7801224708557128,0.010725980860248218,0.022427988052368165,0.005567117432335675,110,70,2,77,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 77}",-1182.7529690658932,-1580.265703972532,-2815.1697823346085,-3480.73356289662,-1999.882966083466,-2211.760996870624,833.898034758566,830
3238,0.7923124313354493,0.007799966369093469,0.026798486709594727,0.005301668115494887,110,70,2,78,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 78}",-1177.1179301346488,-1572.8510641390922,-2807.9768993501066,-3490.158573004986,-1986.4325990918237,-2206.9074131441316,838.9423154417806,774
3239,0.8072551250457763,0.007833729648980834,0.02848663330078125,0.006775299561487993,110,70,2,79,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 2, 'n_estimators': 79}",-1168.2180734225708,-1552.7607694074084,-2814.2669948056287,-3501.7919526945893,-1999.8296252097266,-2207.3734831079846,847.971123602191,781
3240,0.1854233741760254,0.006601098653540502,0.012822961807250977,0.0029703393641558155,110,70,3,20,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 20}",-973.212649233967,-1867.868921427938,-2602.895658234532,-3260.8922281094897,-2191.1843220105247,-2179.2107558032903,761.7154641002635,490
3241,0.20078229904174805,0.003710903253517857,0.01283106803894043,0.003927704487028564,110,70,3,21,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 21}",-955.0998780795395,-1896.6110814819287,-2613.5693568109755,-3185.2538571753603,-2156.9260744379008,-2161.492049597141,745.3894253678804,375
3242,0.2157963275909424,0.006585269097980412,0.01043853759765625,0.0030798406474252687,110,70,3,22,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 22}",-1025.955918119677,-1973.9410432100879,-2591.657144900282,-3270.210744603827,-2205.470609919825,-2213.44709215074,738.5599936763992,848
3243,0.22591013908386232,0.005519571963335942,0.013054275512695312,0.0018631051264627369,110,70,3,23,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 23}",-1016.2535227854494,-1946.5029936097435,-2558.34582352173,-3230.3618210624636,-2291.581335444397,-2208.6090992847567,729.8753625317968,796
3244,0.24241814613342286,0.010654239020563866,0.009938383102416992,0.0005801566733418851,110,70,3,24,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 24}",-1013.7789700962616,-1917.0780049313257,-2514.964552095317,-3327.2568109686313,-2231.1065703198665,-2200.83698168228,756.047603006144,711
3245,0.24603681564331054,0.011085406823571665,0.011134910583496093,0.0032346802392041814,110,70,3,25,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 25}",-1041.1714782295696,-1833.642603561491,-2445.0510310481623,-3360.8719149511867,-2353.1592673290925,-2206.7792590239005,762.6274142644316,772
3246,0.247611665725708,0.0072439459881438835,0.01649017333984375,0.003891324939978101,110,70,3,26,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 26}",-1049.2668297983237,-1859.5878451849135,-2445.924203833311,-3270.6647213570254,-2276.1514003925467,-2180.3190001132243,728.1114270133171,504
3247,0.2671020984649658,0.00408958203963349,0.01348285675048828,0.0035760539918884542,110,70,3,27,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 27}",-1057.2449530505457,-1854.903554425188,-2422.554558048226,-3226.4818915857572,-2238.345213584526,-2159.9060341388486,710.1561777596252,365
3248,0.26497721672058105,0.008445636775346193,0.01232914924621582,0.0027679912856974254,110,70,3,28,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 28}",-1093.6634477920832,-1871.851911352535,-2457.5666304047327,-3271.511456633215,-2296.9490964270494,-2198.308508521923,714.9159289328343,689
3249,0.2769961357116699,0.007331616596057315,0.015963411331176756,0.002134773280002828,110,70,3,29,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 29}",-1104.5222866156223,-1817.1629619242376,-2483.127539284169,-3308.433354087724,-2296.4628879830507,-2201.941805978961,730.0284320361077,726
3250,0.28804192543029783,0.00355206048047206,0.012988758087158204,0.0032590633662364994,110,70,3,30,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 30}",-1077.845344059505,-1883.229150029059,-2508.8174730748506,-3303.8942860624534,-2345.2774761383052,-2223.812745872835,733.7296478214586,967
3251,0.3043978691101074,0.010859855516666581,0.012650537490844726,0.0029400569556499822,110,70,3,31,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 31}",-1105.7309790899685,-1833.5292856791093,-2589.950053636894,-3340.859965182025,-2314.1047690182522,-2236.83501052125,747.2059672375505,1107
3252,0.30019493103027345,0.011335047107874956,0.012611913681030273,0.0012869967615065868,110,70,3,32,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 32}",-1120.5017577310232,-1805.922981817475,-2639.593418311296,-3407.762331176039,-2278.4854761793003,-2250.4531930430267,770.1918877632687,1230
3253,0.30364422798156737,0.0070276228367894865,0.013089561462402343,0.003974520181282001,110,70,3,33,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 33}",-1110.0736705400445,-1835.581313855352,-2601.230364695701,-3369.7626834505763,-2254.2947245442983,-2234.1885514171945,754.6091114586535,1079
3254,0.315523099899292,0.00563705802600994,0.01748995780944824,0.005668090538805608,110,70,3,34,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 34}",-1068.7823502252045,-1833.405628945527,-2609.7798960652094,-3359.4119551177914,-2254.900428127813,-2225.2560516963094,764.9869495896377,988
3255,0.3258535385131836,0.002638082727863938,0.016584062576293947,0.005475350300209022,110,70,3,35,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 35}",-1098.2911742441265,-1794.9353752351399,-2614.9190647503938,-3360.7482467201967,-2213.572703923034,-2216.493312974578,761.0726747123471,874
3256,0.33103671073913576,0.006573877490992271,0.016234302520751955,0.003766305943316073,110,70,3,36,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 36}",-1087.897415294937,-1774.630234978149,-2580.073508868371,-3395.0503441285096,-2177.1851924794473,-2202.9673391498827,773.4066566796098,736
3257,0.34402875900268554,0.011026466318706286,0.017675161361694336,0.0027715950770256276,110,70,3,37,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 37}",-1079.1188518278873,-1732.453380561747,-2612.576373848998,-3398.154430859299,-2187.74161019864,-2202.008929459314,784.9710546580161,727
3258,0.3534583568572998,0.009122433801532857,0.015261077880859375,0.0043783720048974194,110,70,3,38,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 38}",-1074.037247599438,-1684.967312794154,-2628.8020999590926,-3340.7267664451406,-2192.4157022925046,-2184.189825818066,776.7866243481589,537
3259,0.3627474784851074,0.0060350449866392614,0.01715841293334961,0.0029592761161023147,110,70,3,39,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 39}",-1082.704008981122,-1723.8401040558329,-2566.9078646357584,-3296.9643932058875,-2149.4363380954337,-2163.970541794807,749.5461178283762,389
3260,0.37947096824646,0.011395285406039906,0.014862060546875,0.003520264066817239,110,70,3,40,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 40}",-1080.0572742007366,-1711.1107635800447,-2617.8115732498513,-3299.5133001331424,-2147.7583117341683,-2171.2502445795885,758.3372408471521,428
3261,0.3808164119720459,0.007223451790447701,0.01643829345703125,0.0031331595268926705,110,70,3,41,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 41}",-1085.7609820216232,-1662.7011923738914,-2661.993045851341,-3295.8013150175734,-2123.698519387356,-2165.9910109303573,767.3950160806472,399
3262,0.39174647331237794,0.010789268424385115,0.01615004539489746,0.005148022821570364,110,70,3,42,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 42}",-1071.5056030002352,-1665.602915268569,-2644.5438789198606,-3255.95980132017,-2106.038610885622,-2148.730161878891,757.2893729160661,270
3263,0.40963211059570315,0.004008087415109814,0.014563560485839844,0.0027542941197928315,110,70,3,43,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 43}",-1066.2321196118594,-1682.4969689429477,-2623.8730423625525,-3249.401932819966,-2094.4576704906085,-2143.292346845587,752.2249876317435,227
3264,0.4144906520843506,0.012701782040261967,0.01927914619445801,0.002405302420525553,110,70,3,44,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 44}",-1065.895520300853,-1684.6242876324334,-2617.560549668505,-3288.88321831851,-2082.522226440142,-2147.8971604720887,763.1587081850556,265
3265,0.42224774360656736,0.010836266031588422,0.017260646820068358,0.0025977960311753226,110,70,3,45,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 45}",-1076.7827193374412,-1673.296052649753,-2620.275695020673,-3278.8908534018237,-2096.432353963415,-2149.135534874621,758.6120918302919,274
3266,0.4268744945526123,0.006478929001485552,0.01788983345031738,0.004119271814552523,110,70,3,46,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 46}",-1089.5142379959748,-1723.466385596293,-2627.4855185416814,-3282.135418081987,-2046.7141302377229,-2153.863138090732,751.914536717472,318
3267,0.4395465850830078,0.006886829259312279,0.019123029708862305,0.0012962329801629558,110,70,3,47,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 47}",-1104.5533703602955,-1679.432203001974,-2645.4953929385256,-3298.910991456904,-2059.6332500059893,-2157.6050415527375,759.9712920801375,352
3268,0.4471130847930908,0.008231921503293448,0.016572904586791993,0.0034686352439919797,110,70,3,48,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 48}",-1104.3729509514326,-1684.4779510385997,-2626.82844100815,-3284.146584816432,-2087.3129866017434,-2157.427782883272,751.9779709050342,349
3269,0.4576725959777832,0.010472358582153347,0.01694173812866211,0.002444929292062982,110,70,3,49,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 49}",-1098.1598800447623,-1696.057913043184,-2648.5711785882713,-3276.318089035842,-2086.7141059142255,-2161.164233325257,752.725530047698,374
3270,0.4645843505859375,0.013443091330389038,0.021057319641113282,0.0020959898049710077,110,70,3,50,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 50}",-1120.4654103860225,-1664.0462656971545,-2672.467661166821,-3296.2517018419576,-2094.610993667142,-2169.5684065518194,759.4881504517195,416
3271,0.4729034900665283,0.006746263847070759,0.01822376251220703,0.005226820705876787,110,70,3,51,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 51}",-1139.7775792821842,-1648.7470944919696,-2658.918373427153,-3321.507765546126,-2079.998088838477,-2169.7897803171822,762.3875996747423,417
3272,0.47966251373291013,0.014789281472741578,0.019051218032836915,0.0030364228490938564,110,70,3,52,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 52}",-1128.9307358182327,-1638.9466155210018,-2674.0783484332687,-3319.6132904708124,-2055.4173624505115,-2163.397270538765,768.694973266121,386
3273,0.491649866104126,0.0033846377281795915,0.01991562843322754,0.0005992190498134253,110,70,3,53,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 53}",-1149.5175889495592,-1633.241028048513,-2682.0143465922833,-3329.6755420669056,-2063.481605597863,-2171.5860222510246,767.8325586000293,431
3274,0.5002811431884766,0.011061459058227365,0.01992459297180176,0.0060725402670727124,110,70,3,54,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 54}",-1152.7170195737667,-1620.0465988323865,-2655.3351062984752,-3353.385730519442,-2043.1887743342504,-2164.934645911664,773.2034863110927,395
3275,0.5120847702026368,0.00737490626629435,0.020026350021362306,0.001601044064205396,110,70,3,55,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 55}",-1166.6675692527665,-1623.203960395091,-2670.6472425529596,-3353.159529908221,-2047.4581023939986,-2172.227280900607,770.8654516805275,436
3276,0.5236358165740966,0.004901422057945219,0.020420932769775392,0.002021686126204913,110,70,3,56,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 56}",-1152.88235745382,-1643.9508768173787,-2697.674498408506,-3337.9156817935227,-2020.1701880131575,-2170.518720497277,771.5142282596014,419
3277,0.5286522388458252,0.006343026058958561,0.01880965232849121,0.002302389702293393,110,70,3,57,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 57}",-1152.2604456494196,-1625.288484910759,-2714.924669529574,-3330.2089619666067,-2027.8294179487718,-2170.102396001026,774.0471029628832,418
3278,0.5425698280334472,0.00943406088440971,0.018876981735229493,0.0029308368967878515,110,70,3,58,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 58}",-1139.2330286248264,-1644.0902197769333,-2718.2894854988244,-3308.391466333514,-2035.5450955897643,-2169.1098591647724,768.5951205034013,414
3279,0.5424583911895752,0.004857859090359703,0.022194385528564453,0.002915689856475541,110,70,3,59,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 59}",-1141.4761424208045,-1636.2518635410897,-2726.8497384750076,-3280.240511816869,-2051.2811035946693,-2167.2198719696876,761.5142224418913,405
3280,0.5555521011352539,0.009737592778997953,0.023324298858642577,0.004040664701084477,110,70,3,60,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 60}",-1127.043508879988,-1639.1774857913242,-2768.098585065897,-3313.50192346989,-2060.77089262319,-2181.7184791660575,780.5246613049279,519
3281,0.5591363430023193,0.008492546071026407,0.019247913360595705,0.0023533788981212667,110,70,3,61,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 61}",-1117.6440721298745,-1657.584750764417,-2759.8178652967226,-3315.7273530573207,-2060.350623592852,-2182.224932968237,779.983898443495,523
3282,0.5614836692810059,0.011144574609275844,0.01971745491027832,0.0023090594516375477,110,70,3,62,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 62}",-1113.527257191006,-1635.8233179864267,-2754.0133981116246,-3331.374313754095,-2065.4146749072634,-2180.030592390083,787.6263525344166,502
3283,0.5794327259063721,0.008986963854853973,0.021344900131225586,0.00216939628521785,110,70,3,63,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 63}",-1129.9091685182177,-1620.9498139151706,-2773.188259153365,-3349.3216276808175,-2047.8890904625914,-2184.2515919460325,793.9491365234328,538
3284,0.6937067985534668,0.024466017849912283,0.023516130447387696,0.005838862196377103,110,70,3,64,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 64}",-1131.8137193435898,-1602.3020559799381,-2748.7525359368083,-3370.852999342722,-2053.548416901171,-2181.4539455008457,798.7514181195593,516
3285,0.6634799480438233,0.05852065535719973,0.021351718902587892,0.006011513472581001,110,70,3,65,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 65}",-1142.660127006419,-1579.3903929429453,-2752.0742275935872,-3387.439643427378,-2064.791421273467,-2185.2711624487592,804.377948160289,548
3286,0.598749303817749,0.0023847118112121884,0.020936298370361327,0.0038000892766163604,110,70,3,66,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 66}",-1153.4332462489606,-1583.3498001958453,-2759.7146244909163,-3401.33773868595,-2082.984164337068,-2196.1639147917476,805.6886979823959,670
3287,0.604861831665039,0.011530148034812206,0.025586843490600586,0.005413077426130419,110,70,3,67,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 67}",-1158.1791060223068,-1584.0886199694355,-2752.6370953171713,-3409.551487458194,-2093.3763645511913,-2199.56653466366,805.546748896412,706
3288,0.6354565620422363,0.008645264430553674,0.021107959747314452,0.0013337428233285461,110,70,3,68,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 68}",-1158.1061141156124,-1572.2705333929266,-2740.4841223800595,-3415.6753346933556,-2095.8999804460664,-2196.487217005604,807.5087460165513,675
3289,0.6281076431274414,0.00983298545502887,0.027689027786254882,0.008104325546379925,110,70,3,69,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 69}",-1145.525660040974,-1577.67554966719,-2755.427911346687,-3414.07455802424,-2073.5172755201443,-2193.244190919847,812.0899860322087,639
3290,0.6368581295013428,0.009281878693066745,0.02433300018310547,0.004032227331059164,110,70,3,70,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 70}",-1148.5258991897676,-1590.0719241828608,-2736.9838583233127,-3397.0755444780093,-2079.28423447652,-2190.388292130094,801.6310793671659,610
3291,0.661196517944336,0.011936880168873532,0.022925329208374024,0.004113213952908964,110,70,3,71,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 71}",-1160.0044426847178,-1600.6529853921152,-2744.334230164702,-3397.474562297124,-2061.9204858833073,-2192.8773412843934,798.7321172352346,636
3292,0.6622731208801269,0.009580215161415277,0.030193901062011717,0.004001801567118559,110,70,3,72,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 72}",-1156.448769443789,-1607.2594868867013,-2747.0531035759786,-3396.6424215555903,-2055.4497771757947,-2192.5707117275706,799.0218351430817,633
3293,0.6790143966674804,0.010626686527521153,0.035805892944335935,0.006988748064108967,110,70,3,73,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 73}",-1151.1437702090177,-1602.005453140158,-2777.047925525584,-3367.644657987821,-2032.097159829383,-2185.9877933383927,797.6571793177893,560
3294,0.7032211780548095,0.007061340546166032,0.022025012969970705,0.00192228618395168,110,70,3,74,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 74}",-1160.2478219492573,-1627.2107622150816,-2785.2290737751346,-3359.7895523246248,-2058.483042893118,-2198.192050631443,789.5299466012347,685
3295,0.6953750610351562,0.015143454066934698,0.026467561721801758,0.010540274443432352,110,70,3,75,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 75}",-1171.6504363359068,-1622.467724276222,-2812.2964658186092,-3360.405396118325,-2061.3876544713107,-2205.641535404075,791.3972766834228,757
3296,0.6962883472442627,0.015554693381019585,0.025554990768432616,0.005585112047588797,110,70,3,76,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 76}",-1187.7788888983791,-1620.490998656327,-2796.839176829623,-3352.2624868589096,-2050.5185855862137,-2201.5780273658906,783.1577547879342,717
3297,0.7137676239013672,0.02395586039759267,0.02811150550842285,0.007443689860700606,110,70,3,77,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 77}",-1197.2262511597546,-1631.1512430817043,-2808.7994265146053,-3365.1666227187134,-2066.7373077525863,-2213.8161702454727,784.1171611916965,851
3298,0.7137599945068359,0.01552845684500231,0.024962854385375977,0.0033664347677810247,110,70,3,78,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 78}",-1187.0305908448665,-1618.2628114231188,-2801.3922819735817,-3383.75854028132,-2044.9162346568112,-2207.07209183594,793.8870248117335,779
3299,0.7214881896972656,0.015288253779634192,0.02660055160522461,0.0037349530624012682,110,70,3,79,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 79}",-1175.9469056820053,-1584.1922020291593,-2792.5133326333776,-3383.4136847786112,-2070.4766126283894,-2201.308547550309,799.5263259063227,715
3300,0.1774367332458496,0.0035531417531304388,0.014581537246704102,0.0027564170562147214,110,70,4,20,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 20}",-1168.9655262772178,-1611.4126041076206,-2721.3312073473935,-3283.242951594456,-1947.389965222644,-2146.4684509098665,762.1223555928295,258
3301,0.18416967391967773,0.004795195668375988,0.01185302734375,0.004602644852598196,110,70,4,21,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 21}",-1139.2525571040937,-1564.5258843908443,-2696.7968861662184,-3205.8594587639263,-1921.2144390305439,-2105.5298450911255,751.0887063817792,73
3302,0.18778386116027831,0.009654315162824275,0.01302165985107422,0.004913737449266033,110,70,4,22,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 22}",-1209.5559529840818,-1663.355873854664,-2645.3500882620133,-3278.2049781493115,-1991.3337433801437,-2157.5601273260427,729.9814925195483,351
3303,0.19723858833312988,0.008233031352664419,0.010795783996582032,0.0033336565196806665,110,70,4,23,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 23}",-1201.4936817797798,-1639.8879203632491,-2623.1035469106932,-3235.376215086196,-2031.6420787939128,-2146.3006885867662,717.7307624530092,255
3304,0.2094816207885742,0.013589046300546023,0.01206655502319336,0.0018007048368625666,110,70,4,24,"{'max_features': 110, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 24}",-1191.7852973763702,-1611.269788443013,-2623.1734656990784,-3325.52324750109,-1994.8565857470326,-2149.321676953317,753.4216441808401,275
