,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
53,0.11378598213195801,0.003601314217315499,0.002026939392089844,0.0026456857507936382,0.35,2,76,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 76}",-765.4156391855785,-1205.3585163487223,-2482.6386152428327,-1490.7999497470205,-1153.8253937756697,-1419.6076228599647,579.5883474701349,55
54,0.1165128231048584,0.00854262092090914,0.001300048828125,0.001210795531604903,0.35,2,78,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 78}",-765.8953420291792,-1205.8364348587556,-2482.821222313515,-1491.6558162258823,-1155.1022167448853,-1420.2622064344437,579.4157289243236,60
55,0.1106985092163086,0.006927130484088724,0.0008160114288330078,0.0016320228576660156,0.35,2,80,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 80}",-770.1110347979827,-1202.7144468184538,-2483.9870312174935,-1483.5646667168917,-1157.655853569989,-1419.6066066241622,578.70566362201,54
56,0.11737995147705078,0.004643043013171679,0.0017760753631591796,0.002352055889227636,0.35,2,82,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 82}",-770.3657026724743,-1199.83690544824,-2493.2407603579422,-1489.6108713834476,-1158.7014231777696,-1422.3511326079747,582.3121531793603,70
57,0.11507182121276856,0.005063726910673666,0.002979469299316406,0.002905653122295008,0.35,2,84,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 84}",-769.9486074009508,-1200.7748995422603,-2493.272279630094,-1487.645285047378,-1155.9613531924215,-1421.520484962621,582.5496676057,66
58,0.12004532814025878,0.0021885324802764267,0.0014534950256347655,0.0020359414051899847,0.35,2,86,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 86}",-768.4365976715292,-1199.5932638209774,-2494.221689290859,-1485.4318608590097,-1150.194943314295,-1419.5756709913342,583.8050070191177,53
59,0.12120161056518555,0.003725223925495147,0.002426004409790039,0.0034062362930102784,0.35,2,88,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 88}",-770.4381099697438,-1200.8473082732687,-2494.720297081659,-1485.1623189592551,-1147.9363784388545,-1419.820882544556,583.6517540115576,58
60,0.08624625205993652,0.00356067356709808,0.0022200584411621095,0.003953990958292155,0.4,2,60,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 60}",-980.1633232244618,-755.2980750443038,-2280.032534250944,-1499.3572570448837,-1234.8835796401288,-1349.9469538409444,527.4408835497273,42
61,0.08558535575866699,0.003950876733605736,0.002882575988769531,0.0018613072357141981,0.4,2,62,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 62}",-978.7429612012244,-747.7034038340908,-2277.4042428668718,-1494.4952046241697,-1235.3461851288662,-1346.7383995310447,528.1368723226851,33
62,0.08998751640319824,0.0053498267370921315,0.0,0.0,0.4,2,64,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 64}",-981.5823621870968,-743.0808561331874,-2276.896828613494,-1494.9215040466433,-1234.5218243273323,-1346.2006750615506,528.6748359775235,32
63,0.09038352966308594,0.0012059992481749393,0.003338623046875,0.0042348872029779544,0.4,2,66,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 66}",-980.3458332311335,-742.1913121538101,-2277.641811123352,-1490.5086568711265,-1232.6250883243913,-1344.6625403407627,529.1449789884848,31
64,0.09349441528320312,0.006664260244377884,0.004656553268432617,0.004371625710289806,0.4,2,68,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 68}",-981.2234514170505,-752.1263496537586,-2275.802079226441,-1507.8368946661,-1233.5538584358428,-1350.1085266798386,527.0731760915006,43
65,0.09876761436462403,0.007301358502682343,0.0026525020599365234,0.0019913316768888968,0.4,2,70,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 70}",-982.5025647197469,-756.515467398123,-2275.650540955502,-1509.6808463387,-1234.0223824310383,-1351.674360368622,525.9357265669717,45
66,0.09934859275817871,0.0023785175913533223,0.0021575927734375,0.0020819615522636352,0.4,2,72,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 72}",-984.5909649396624,-753.1062067313165,-2274.8255779500673,-1510.650961954138,-1228.13582490796,-1350.2619072966288,526.4537166261767,44
67,0.10296545028686524,0.004961203474710731,0.0,0.0,0.4,2,74,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 74}",-984.730371217264,-751.2147670324745,-2266.5679965025633,-1508.6913146201273,-1229.4338131770069,-1348.1276525098874,523.7870100449337,41
68,0.1038778305053711,0.0032165948956194737,0.0020248889923095703,0.004049777984619141,0.4,2,76,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 76}",-983.8998981684329,-751.7091854707827,-2263.388704139821,-1507.7039250651287,-1231.4982941819287,-1347.640001405219,522.5218545586861,38
69,0.11238818168640137,0.0074938327029101725,0.002430248260498047,0.003907057717753324,0.4,2,78,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 78}",-983.8669065274453,-751.6519051887079,-2264.251045703595,-1505.3473825840338,-1228.8708774989686,-1346.7976235005503,522.8159631816078,34
70,0.12096567153930664,0.010207216945847756,0.0,0.0,0.4,2,80,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 80}",-986.0153301161338,-749.2024447060334,-2264.887267504485,-1507.1852738944956,-1229.8084341238434,-1347.4197500689984,523.370077285283,36
71,0.11707372665405273,0.010656488890842442,0.0037220001220703127,0.0035204904938101445,0.4,2,82,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 82}",-983.1824034932375,-755.6122325742033,-2265.0103721460764,-1504.7543326325297,-1231.0599559720754,-1347.9238593636244,522.1436649140765,40
72,0.11589341163635254,0.003950652596337304,0.001116037368774414,0.002232074737548828,0.4,2,84,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 84}",-984.1034674729442,-752.9697124364108,-2264.2117008909954,-1505.1629859702373,-1231.5657723412871,-1347.602727822375,522.3374301649154,37
73,0.12113747596740723,0.0058847212777142,0.0007031440734863281,0.001406288146972656,0.4,2,86,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 86}",-983.4256325592887,-756.182361583043,-2263.8595601167654,-1505.1197892783923,-1230.324956867616,-1347.782460081021,521.6311201863837,39
74,0.10355243682861329,0.010346793744070354,0.0,0.0,0.4,2,88,"{'learning_rate': 0.4, 'max_depth': 2, 'n_estimators': 88}",-982.9706258717617,-754.2439773102515,-2263.0360856348557,-1505.1460993092153,-1230.4136925949683,-1347.1620961442106,521.8431991074821,35
