,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
101,0.02215728759765625,0.004720612784472548,0.003636598587036133,0.0038141136080556623,30,4,"{'max_samples': 30, 'n_estimators': 4}",-2561.05517409035,-2353.073256820203,-3089.0772047944592,-2535.6104168335396,-1887.8631162465165,-2485.335833757014,386.58288444615675,371
102,0.023873233795166017,0.004080075186363698,0.0045395374298095705,0.004207697978337245,30,5,"{'max_samples': 30, 'n_estimators': 5}",-2386.191511862915,-2367.6479276045025,-2614.4271075831607,-2740.170748052978,-1466.8124788893692,-2315.049954798585,446.69650813238076,362
103,0.02929210662841797,0.0028294027957559737,0.004524898529052734,0.004100962129408971,30,6,"{'max_samples': 30, 'n_estimators': 6}",-2090.903834900054,-2011.464690841642,-2538.361832970665,-2656.4258866029445,-1385.778945657453,-2136.587038194552,450.1357045872938,314
104,0.03730297088623047,0.0038275817745266377,0.00029306411743164064,0.0005861282348632813,30,7,"{'max_samples': 30, 'n_estimators': 7}",-2010.2224335164087,-1734.5442759687207,-2590.291234136553,-2453.8317765452566,-1276.6334547883525,-2013.1046349910582,479.0362749330862,267
105,0.03743734359741211,0.0028474565151432544,0.004017829895019531,0.0034304153793117014,30,8,"{'max_samples': 30, 'n_estimators': 8}",-1806.4744486286647,-1581.1480340674434,-2331.5184528463365,-2790.6069695689866,-1470.6179017088568,-1996.0731613640576,495.5847614668155,265
106,0.04426884651184082,0.0038644077111008313,0.001830720901489258,0.0029331981497647667,30,9,"{'max_samples': 30, 'n_estimators': 9}",-1710.6800056365942,-1644.7512925129035,-2290.793186812659,-2884.1234456607226,-1329.940852476518,-1972.0577566198797,551.5828250276961,261
107,0.049987506866455075,0.004248831792338069,0.004783201217651367,0.0042378485067273335,30,10,"{'max_samples': 30, 'n_estimators': 10}",-1985.428496747205,-1579.9142613511517,-2293.6599235764224,-2938.818932434793,-1341.305963622643,-2027.825515546443,561.1253036743358,269
108,0.053348112106323245,0.0046329758852637825,0.008619117736816406,0.0016961988790858337,30,11,"{'max_samples': 30, 'n_estimators': 11}",-1696.165388453653,-1456.7516794203384,-2188.150368277427,-2875.132575704944,-1332.8609551499374,-1909.8121934012597,564.4638337390693,253
109,0.05782647132873535,0.004144740157270753,0.006766986846923828,0.004583993083340327,30,12,"{'max_samples': 30, 'n_estimators': 12}",-1778.058155633925,-1210.1744951057487,-2224.8524835431526,-2972.443772661855,-1343.2551944469628,-1905.7568202783289,641.278862244353,252
110,0.06435132026672363,0.0030956866187470122,0.006869363784790039,0.003948943746922826,30,13,"{'max_samples': 30, 'n_estimators': 13}",-1634.4162374635905,-1173.7182498859095,-2305.614737867015,-3005.6400752571326,-1431.5301943695529,-1910.1838989686398,663.9169536708215,254
111,0.07650141716003418,0.003885200847040067,0.007157230377197265,0.0012299942595731463,30,14,"{'max_samples': 30, 'n_estimators': 14}",-1587.2712154389037,-1145.6131810247516,-2233.2571849975266,-2896.7309512038096,-1459.9369167812001,-1864.5618898892383,625.9086075055535,245
112,0.07582597732543946,0.007619091383606588,0.010889291763305664,0.0013691213258594198,30,15,"{'max_samples': 30, 'n_estimators': 15}",-1476.9506682905421,-1095.619378853963,-2269.120462045653,-2986.01780126972,-1423.8439870853156,-1850.310459509039,686.4492402755518,241
113,0.09114618301391601,0.009922679891734683,0.007584476470947265,0.00316611331011549,30,16,"{'max_samples': 30, 'n_estimators': 16}",-1322.9136910664988,-1085.779670456012,-2256.176673453262,-2958.5613081381707,-1413.503963796456,-1807.38706138208,698.1675773115171,206
114,0.10334334373474122,0.006668508797741433,0.011946868896484376,0.00277230893527319,30,17,"{'max_samples': 30, 'n_estimators': 17}",-1367.0297080132705,-1179.489572006451,-2349.886854466398,-2928.9029965222057,-1399.2676853382784,-1844.9153632693208,678.2025408371222,238
115,0.11046257019042968,0.009425826166141895,0.00828094482421875,0.004575897784053635,30,18,"{'max_samples': 30, 'n_estimators': 18}",-1287.62743492967,-1196.4221821894216,-2377.321411235105,-3030.306798997375,-1455.5813953729269,-1869.4518445448998,716.6998033736588,247
116,0.11813631057739257,0.009944609646051001,0.008503580093383789,0.005583722692240637,30,19,"{'max_samples': 30, 'n_estimators': 19}",-1243.8730538415937,-1133.194819254086,-2435.998780145822,-2934.4337580423044,-1518.3537323297203,-1853.1708287227052,708.594335851385,242
117,0.13455939292907715,0.006859355217933765,0.01535968780517578,0.0031879600888107726,30,20,"{'max_samples': 30, 'n_estimators': 20}",-1217.6289781543041,-1071.0930405735712,-2398.278754062341,-3011.1983467163323,-1511.8370507327838,-1842.0072340478662,744.2600502519618,237
118,0.13551058769226074,0.006659931182100949,0.010900306701660156,0.003662173584161564,30,21,"{'max_samples': 30, 'n_estimators': 21}",-1189.0140716380095,-1071.2443296460951,-2472.7588741346026,-3023.3521708062535,-1489.1538049288006,-1849.1046502307522,766.5706349569338,239
119,0.14947032928466797,0.005719139972549933,0.012586307525634766,0.003698267972092005,30,22,"{'max_samples': 30, 'n_estimators': 22}",-1231.5087924303295,-1036.834196913928,-2469.3090242056032,-3061.7787995969293,-1484.213828586336,-1856.7289283466253,778.3694051770885,243
120,0.16155509948730468,0.007053622227409389,0.012427234649658203,0.003174292314523419,30,23,"{'max_samples': 30, 'n_estimators': 23}",-1199.8591845964106,-1006.786258259984,-2526.4843411161783,-3023.3362260664935,-1420.7413000156623,-1835.441462010946,793.8821995307042,235
121,0.16714539527893066,0.004257103798569398,0.012703132629394532,0.0035610801286103835,30,24,"{'max_samples': 30, 'n_estimators': 24}",-1232.543068445932,-987.904535425605,-2443.018137319941,-2990.9006805704294,-1414.3542424530979,-1813.744132843001,769.5454909272711,210
122,0.17487678527832032,0.0092774976823747,0.010924959182739257,0.001595321568374058,30,25,"{'max_samples': 30, 'n_estimators': 25}",-1253.9657533280072,-1056.35988352137,-2431.920428851194,-2973.1213486869274,-1395.6985306727775,-1822.2131890120552,746.6838283757373,224
123,0.18951153755187988,0.0033892663718831143,0.014550352096557617,0.0024261945237837273,30,26,"{'max_samples': 30, 'n_estimators': 26}",-1251.8307895015537,-1005.4118008168732,-2432.4915110385637,-2991.21872825162,-1405.0990605908912,-1817.2103780399004,762.2825232258236,217
124,0.19365224838256836,0.0045643696595843615,0.017182064056396485,0.002620907669888425,30,27,"{'max_samples': 30, 'n_estimators': 27}",-1231.735314535074,-1002.5341775993559,-2296.4810926478876,-3005.0557371575446,-1372.7224603152888,-1781.70575645103,753.4483386192733,171
125,0.19965600967407227,0.005886924377845704,0.013868045806884766,0.0045515507900797695,30,28,"{'max_samples': 30, 'n_estimators': 28}",-1254.393578683869,-1028.6805897455301,-2307.0774309899143,-3008.5161519747307,-1353.7107655269167,-1790.475703384192,749.5304303223828,177
126,0.20768394470214843,0.005574241886982096,0.015299177169799805,0.003840295101509493,30,29,"{'max_samples': 30, 'n_estimators': 29}",-1196.9565692751005,-1032.2796902922214,-2299.3497324312075,-3025.4061097893127,-1372.4476780800076,-1785.2879559735698,759.7032195862222,173
127,0.21201319694519044,0.0030544076099782774,0.019714832305908203,0.004732114703620904,30,30,"{'max_samples': 30, 'n_estimators': 30}",-1177.4023710024453,-1121.8025866534329,-2288.957922398913,-2994.021706407229,-1326.4692417970384,-1781.730765651812,739.5822846306651,172
128,0.20811676979064941,0.003837137609125502,0.017058753967285158,0.004349370018322628,30,31,"{'max_samples': 30, 'n_estimators': 31}",-1206.6541773920724,-1140.075042636913,-2272.59044646669,-3039.389098511788,-1335.6974034704215,-1798.8812336955768,743.3112302544994,194
129,0.22815747261047364,0.007871910131573326,0.016822671890258788,0.003698598191530786,30,32,"{'max_samples': 30, 'n_estimators': 32}",-1248.8512290912347,-1050.7229516540106,-2319.9671597839038,-3083.0367493575222,-1333.2449901453424,-1807.1646160064029,774.5106572436306,205
130,0.24533586502075194,0.011966931638600761,0.0199434757232666,0.003379941768243866,30,33,"{'max_samples': 30, 'n_estimators': 33}",-1269.663645582897,-1087.628612689859,-2314.1494193652175,-3007.184292298812,-1347.0454642221791,-1805.134286831793,736.9408646908539,200
131,0.24284353256225585,0.0064974023325121005,0.01842985153198242,0.0026086047035540024,30,34,"{'max_samples': 30, 'n_estimators': 34}",-1275.5209099130839,-1104.9753996246225,-2283.071901059806,-2970.8756965104535,-1331.9472977103928,-1793.2782409636716,718.5114183136715,181
132,0.25057783126831057,0.009983722928137267,0.01921982765197754,0.008345832609337944,30,35,"{'max_samples': 30, 'n_estimators': 35}",-1294.1402660409155,-1143.3418579238623,-2299.015689973404,-3019.0719586063824,-1323.8968758937776,-1815.8933296876683,727.6892578892415,214
133,0.264300537109375,0.00999187921265279,0.02005319595336914,0.004050079350996505,30,36,"{'max_samples': 30, 'n_estimators': 36}",-1259.5825193658743,-1117.490001176625,-2332.433553143272,-3056.9772474348288,-1316.9026659788137,-1816.677197419883,755.4257912621063,215
134,0.2641928672790527,0.015325475960233762,0.02359485626220703,0.004511128442924523,30,37,"{'max_samples': 30, 'n_estimators': 37}",-1266.5855354111104,-1124.586077916456,-2349.270360094792,-3042.4969824882555,-1319.408173278839,-1820.4694258378906,750.344608042002,220
135,0.2731437683105469,0.00454084332605352,0.022327280044555663,0.003998648648637559,30,38,"{'max_samples': 30, 'n_estimators': 38}",-1219.0983407396425,-1138.3220622639321,-2377.311758221866,-3028.5840323809607,-1321.0761903144748,-1816.8784767841753,754.442260535782,216
136,0.2813126087188721,0.010312686829747522,0.024307918548583985,0.005414492594514524,30,39,"{'max_samples': 30, 'n_estimators': 39}",-1247.6374181085926,-1128.8816967595835,-2387.6470240505305,-3042.552207265949,-1326.0525593436219,-1826.5541811056555,757.0825272463677,229
137,0.2772655487060547,0.006450540388570732,0.02653021812438965,0.0035818707913046173,30,40,"{'max_samples': 30, 'n_estimators': 40}",-1226.4545072563092,-1097.5235430217776,-2387.050352889105,-3026.8998957413305,-1314.9953105562086,-1810.5847218929462,762.4970089052551,208
138,0.29241337776184084,0.02783843984742313,0.027406835556030275,0.004407027794387831,30,41,"{'max_samples': 30, 'n_estimators': 41}",-1255.695029173255,-1105.7626536381965,-2399.6194976785578,-3019.978174063703,-1275.8324941830595,-1811.3775697473543,761.6072492073389,209
139,0.3051494598388672,0.016435913565300178,0.026039791107177735,0.004301377017550528,30,42,"{'max_samples': 30, 'n_estimators': 42}",-1240.3346039909443,-1100.688713826196,-2387.1446015156794,-3012.011785049917,-1274.5622911837625,-1802.9483991132997,760.528014107084,199
140,0.30463972091674807,0.007413778222363767,0.026391220092773438,0.007132947213402444,30,43,"{'max_samples': 30, 'n_estimators': 43}",-1245.7196313188863,-1133.250799491448,-2399.8127470409904,-2956.3294338480623,-1295.882365244035,-1806.1989953886846,735.2002130757455,203
141,0.31019091606140137,0.0072812832111960445,0.03076462745666504,0.0030898445301597564,30,44,"{'max_samples': 30, 'n_estimators': 44}",-1252.4393017432826,-1164.3867789105702,-2394.785678168353,-2956.005117556614,-1301.1082610374451,-1813.7450274832531,726.8965618535883,211
142,0.3185866355895996,0.004280401564801959,0.02186751365661621,0.00447790288542697,30,45,"{'max_samples': 30, 'n_estimators': 45}",-1243.3696959497695,-1142.4755893988386,-2422.6147796531814,-2960.761294979099,-1335.0445200183353,-1820.8531759998448,733.6485421925364,222
143,0.32885446548461916,0.008767764588527679,0.029206466674804688,0.006536467204032603,30,46,"{'max_samples': 30, 'n_estimators': 46}",-1254.9837605930354,-1151.8245088578826,-2432.1197684633216,-2971.2082561406214,-1330.6613078053363,-1828.1595203720397,735.4987919122361,230
144,0.33081583976745604,0.01023589150933649,0.027619028091430665,0.00707431594926473,30,47,"{'max_samples': 30, 'n_estimators': 47}",-1282.3849070345998,-1138.832038203176,-2447.899017540993,-2998.539149043565,-1338.6263676673766,-1841.2562958979422,743.7328694831915,236
145,0.40996265411376953,0.11768650608139941,0.028884363174438477,0.002425028408680665,30,48,"{'max_samples': 30, 'n_estimators': 48}",-1294.9235694833776,-1137.9267492791553,-2457.8358591729293,-2962.4374315727628,-1307.1505360758165,-1832.0548291168082,736.91451657035,233
146,0.4841301918029785,0.1210394489938131,0.03882675170898438,0.013178366067778561,30,49,"{'max_samples': 30, 'n_estimators': 49}",-1328.0726849967273,-1147.6980415556031,-2437.4862718908666,-2963.8153368960307,-1292.449322968277,-1833.9043316615011,729.5105608705917,234
147,0.01176624298095703,0.0018728619580328473,0.002733182907104492,0.0033519754125433837,35,1,"{'max_samples': 35, 'n_estimators': 1}",-2541.5664504772044,-3419.401024307558,-3759.898788119835,-8074.638809366492,-3113.1220327195506,-4181.725420998127,1987.253657354966,389
148,0.017220306396484374,0.004643488996045745,0.004237556457519531,0.005199835634651162,35,2,"{'max_samples': 35, 'n_estimators': 2}",-1954.175648082043,-2084.025224620848,-2550.824748320466,-4523.675224268713,-1957.2100071778113,-2613.982170493976,979.6392300857066,378
149,0.028484010696411134,0.004701163668820602,0.0038281917572021485,0.00378447687468352,35,3,"{'max_samples': 35, 'n_estimators': 3}",-1272.564833578876,-2251.292008327729,-2392.6386335635902,-3702.793421241268,-2091.3453967013165,-2342.126858682556,783.4628480181163,366
150,0.035857105255126955,0.004201407036947528,0.0019348621368408202,0.002372153541215003,35,4,"{'max_samples': 35, 'n_estimators': 4}",-1183.3072851328025,-1739.727632556788,-2137.1038589538384,-3178.264797233057,-1975.0464931272807,-2042.6900134007533,653.1989876897856,273
151,0.04180784225463867,0.006275307966665761,0.0035268783569335936,0.004387713166555447,35,5,"{'max_samples': 35, 'n_estimators': 5}",-1354.2700716863453,-1885.7013450200207,-2325.819160791794,-3302.8241158748583,-2109.939616860688,-2195.7108620467416,640.9544659387977,326
152,0.05027322769165039,0.005222512133513868,0.006169462203979492,0.004893658677481983,35,6,"{'max_samples': 35, 'n_estimators': 6}",-1236.5129437821674,-1512.7585629561756,-2273.9359233708046,-3475.653013703911,-1761.3614838010787,-2052.0443855228273,789.4700324955382,278
153,0.059598350524902345,0.0025801947216139523,0.005052804946899414,0.004871014732581335,35,7,"{'max_samples': 35, 'n_estimators': 7}",-1178.221681528163,-1375.8287951971822,-2492.353154016773,-3162.7600919596043,-1712.1753446361013,-1984.2678134675648,740.3968504943093,262
154,0.06523594856262208,0.0019684379499953584,0.008062171936035156,0.003990992142735366,35,8,"{'max_samples': 35, 'n_estimators': 8}",-1051.39119890877,-1334.3331524960674,-2245.822823696211,-3479.5005697534616,-1721.4802452646957,-1966.5055980238412,856.0707546556501,260
155,0.11866888999938965,0.07021639962632295,0.02048482894897461,0.015781004085107176,35,9,"{'max_samples': 35, 'n_estimators': 9}",-1064.319414142648,-1452.1300546386813,-2235.9255980932185,-3281.317778995798,-1671.4791984635026,-1941.0344088667698,769.8879121976998,258
156,0.1331705093383789,0.011046140232233412,0.009394168853759766,0.002821072327627414,35,10,"{'max_samples': 35, 'n_estimators': 10}",-1117.293448328971,-1363.6246972614244,-2151.9476215105656,-3309.25216171939,-1558.2582769546184,-1900.075241154994,783.1455353478211,251
157,0.12257599830627441,0.023225740625907893,0.008324337005615235,0.0046299486438621165,35,11,"{'max_samples': 35, 'n_estimators': 11}",-959.0061161321248,-1273.8374421008962,-2097.9613608844193,-3257.173749010948,-1540.9333290968793,-1825.7823994450537,807.4708585196028,228
158,0.11142978668212891,0.01629546340701903,0.008892011642456055,0.003603173289188571,35,12,"{'max_samples': 35, 'n_estimators': 12}",-1086.3891842234352,-1167.3286470517469,-2042.4760451099319,-3324.244161303918,-1407.9849917931813,-1805.6846058964427,830.0774091486057,201
159,0.11141066551208496,0.008789901919676208,0.009784364700317382,0.0023874292417845693,35,13,"{'max_samples': 35, 'n_estimators': 13}",-1071.8825554958867,-1205.9824893424716,-2076.0380828829484,-3503.9694298458185,-1389.443558203766,-1849.4632231541782,896.5538686198537,240
160,0.11810660362243652,0.009590321484891414,0.012815618515014648,0.0019562052871677604,35,14,"{'max_samples': 35, 'n_estimators': 14}",-1125.9485169299496,-1199.1387799595846,-2029.7084387769617,-3337.1739673474667,-1452.419568002387,-1828.8778542032699,818.2532474367837,232
161,0.12575631141662597,0.009754977884851178,0.011955833435058594,0.0027630287579037695,35,15,"{'max_samples': 35, 'n_estimators': 15}",-1078.2945267629475,-1137.339304313831,-2023.378150774007,-3406.398994202761,-1349.651290951157,-1799.0124534009406,870.9997242280833,195
162,0.12399158477783204,0.003722101375893128,0.008634376525878906,0.00150115330295712,35,16,"{'max_samples': 35, 'n_estimators': 16}",-1000.4975006168927,-1160.651110885989,-2094.7061016401863,-3351.747329542298,-1422.8366868364806,-1806.087745904369,858.464859055077,202
163,0.12271747589111329,0.004503116320404,0.010826683044433594,0.00140213815640033,35,17,"{'max_samples': 35, 'n_estimators': 17}",-1011.6942228481184,-1219.054094282287,-2139.7544479290764,-3303.899618800362,-1452.6284966663354,-1825.4061761052358,831.0849396281358,227
164,0.13903980255126952,0.007121946631965434,0.011103391647338867,0.0043385466092677565,35,18,"{'max_samples': 35, 'n_estimators': 18}",-969.3389600285715,-1224.0018022299519,-2144.7006876467776,-3152.8314488229043,-1499.9265804075155,-1798.1598958271438,782.4027488932143,190
165,0.1474165916442871,0.006719091483187763,0.014174413681030274,0.0027936187335192153,35,19,"{'max_samples': 35, 'n_estimators': 19}",-986.2240028398726,-1139.8773087531195,-2165.9026228583134,-3072.2374698250537,-1515.4554838423603,-1775.9393776237441,765.315263669052,165
166,0.1517477512359619,0.008869225361360929,0.011025238037109374,0.0023720172407796307,35,20,"{'max_samples': 35, 'n_estimators': 20}",-1015.6126722992442,-1131.6273654896838,-2176.9165924140057,-3142.884775189287,-1440.56668202464,-1781.521617483372,791.8176750313905,170
167,0.1614680767059326,0.007920819983668052,0.017843914031982423,0.00531518952503592,35,21,"{'max_samples': 35, 'n_estimators': 21}",-1088.4814675266166,-1145.6496692198275,-2220.051364665919,-3130.889157490258,-1376.1095383774652,-1792.2362394560173,782.4990504139506,179
168,0.19843921661376954,0.01911582246618007,0.014317941665649415,0.0030518888780642133,35,22,"{'max_samples': 35, 'n_estimators': 22}",-1151.2908956988047,-1191.2787297817213,-2215.3615916148547,-3128.9101810211096,-1385.8241519923583,-1814.5331100217695,761.6269670210112,213
169,0.18948659896850586,0.013028069231634779,0.01865243911743164,0.005025356177075489,35,23,"{'max_samples': 35, 'n_estimators': 23}",-1135.3153681654953,-1153.9215780473846,-2248.969781447822,-3124.236366028771,-1323.9290287355448,-1797.2744244850032,779.8724550524124,189
170,0.19972219467163085,0.019779386414142154,0.015902233123779298,0.003189408892651693,35,24,"{'max_samples': 35, 'n_estimators': 24}",-1168.5564143169252,-1089.3404987180047,-2220.519151461528,-3085.4597465611764,-1322.8620423213083,-1777.3475706757886,769.1678637754012,167
171,0.19418659210205078,0.010885239580748274,0.014734029769897461,0.00390770425434359,35,25,"{'max_samples': 35, 'n_estimators': 25}",-1196.6586013095591,-1127.8297512141833,-2247.6971004539446,-3084.636413312297,-1355.663102180563,-1802.4969936941093,756.8303903472079,198
172,0.19374260902404786,0.006239051311960521,0.01577305793762207,0.0033557858625091782,35,26,"{'max_samples': 35, 'n_estimators': 26}",-1188.944884730985,-1115.86599431385,-2279.1462093050964,-3061.1089659374065,-1331.7734160164553,-1795.3678940607583,759.0169243717166,185
173,0.21142940521240233,0.012157135355866518,0.01563549041748047,0.00196063868968871,35,27,"{'max_samples': 35, 'n_estimators': 27}",-1204.9929783323612,-1092.9716531237596,-2274.166839018997,-3059.4210011048704,-1347.5992269379244,-1795.8303397035822,757.5588977105122,187
174,0.22154645919799804,0.009521779085557366,0.017767667770385742,0.002296012697800299,35,28,"{'max_samples': 35, 'n_estimators': 28}",-1213.002358391395,-1123.3702881932538,-2272.24388058666,-3078.3507358695047,-1306.779231129386,-1798.7492988340396,761.9511520276984,193
175,0.21445121765136718,0.007957156246229315,0.016229772567749025,0.004079933270228125,35,29,"{'max_samples': 35, 'n_estimators': 29}",-1208.6539948843224,-1105.554189079633,-2298.5921778283814,-3040.609932471529,-1321.7760960125906,-1795.0372780552912,754.7485946603987,184
176,0.21334395408630372,0.007385404204174668,0.015880060195922852,0.0026933636520796566,35,30,"{'max_samples': 35, 'n_estimators': 30}",-1209.0533366484308,-1179.543543643444,-2288.338206294423,-2979.721938414098,-1298.4217730289733,-1791.0157596058739,723.2674973697299,178
177,0.22592830657958984,0.0043242890513495655,0.018221187591552734,0.005412907639970223,35,31,"{'max_samples': 35, 'n_estimators': 31}",-1231.9109365932952,-1154.4181215269025,-2307.4748163170884,-3030.355587275323,-1272.0306516771197,-1799.238022677946,746.9344597529449,196
178,0.23089151382446288,0.008465544674446643,0.020971345901489257,0.003892693706362365,35,32,"{'max_samples': 35, 'n_estimators': 32}",-1257.7429228025915,-1186.367283290554,-2335.3531293667597,-3073.136385257199,-1270.4935296338638,-1824.6186500701938,755.7001773029634,225
179,0.22487263679504393,0.004664917279721608,0.018086862564086915,0.001179921088863011,35,33,"{'max_samples': 35, 'n_estimators': 33}",-1259.6940372940649,-1163.745774840447,-2326.4380545002405,-3033.7817163186487,-1320.6501860710662,-1820.8619538048938,738.0656420194717,223
180,0.23796205520629882,0.0018906100027376454,0.018820667266845705,0.0018254142339900249,35,34,"{'max_samples': 35, 'n_estimators': 34}",-1262.0729617679312,-1166.0024372280045,-2355.5729773958255,-2997.012539131331,-1307.8264067376895,-1817.6974644521565,731.2301422639266,218
181,0.24982481002807616,0.00639648094083595,0.02313690185546875,0.003961486680790873,35,35,"{'max_samples': 35, 'n_estimators': 35}",-1279.1643670634446,-1167.4080736374815,-2390.689891711744,-3001.905652206341,-1303.4799643366596,-1828.5295897911342,735.8527713012053,231
182,0.2477792263031006,0.009062228352647573,0.022821617126464844,0.005914421291185483,35,36,"{'max_samples': 35, 'n_estimators': 36}",-1272.5882117042363,-1174.787654437156,-2413.3034024577637,-2954.898247328194,-1286.960913363518,-1820.5076858581735,726.6486049179534,221
183,0.2587711811065674,0.0070447266155268615,0.02099266052246094,0.0013673181217297155,35,37,"{'max_samples': 35, 'n_estimators': 37}",-1278.9314317022186,-1184.482275978437,-2417.9661108405244,-2929.588730517489,-1287.039623392249,-1819.6016344861837,716.8590605284942,219
184,0.26535639762878416,0.009519238811590546,0.02142300605773926,0.005151815662033033,35,38,"{'max_samples': 35, 'n_estimators': 38}",-1245.9078768485942,-1160.5396514642784,-2368.7022422528094,-2914.6629232918876,-1283.0895591021904,-1794.580450591952,713.9849910919817,182
185,0.26887149810791017,0.005529100342989865,0.0216768741607666,0.003970770848013114,35,39,"{'max_samples': 35, 'n_estimators': 39}",-1252.145301880112,-1170.0139196654807,-2367.991776017472,-2929.871855651704,-1290.3118828285458,-1802.066947208663,714.9843235927005,197
186,0.2796346664428711,0.012660769836244328,0.021149635314941406,0.0018368973437389393,35,40,"{'max_samples': 35, 'n_estimators': 40}",-1228.8001280636663,-1162.971832836132,-2388.0999210789632,-2934.0015268910283,-1317.1354362785844,-1806.201769029675,720.6748277589405,204
187,0.2894262790679932,0.004398270570782403,0.024396371841430665,0.0032806709143900817,35,41,"{'max_samples': 35, 'n_estimators': 41}",-1244.915810626472,-1212.5498985331628,-2355.3021431355737,-2909.579575526156,-1348.1308563673495,-1814.0956568377428,692.2334387849951,212
188,0.29925360679626467,0.005322090841078785,0.029729890823364257,0.0161255651894169,35,42,"{'max_samples': 35, 'n_estimators': 42}",-1210.8737756229343,-1214.57918150916,-2335.7406422227054,-2864.1980091676382,-1340.947854662993,-1793.2678926370859,681.1497555174784,180
189,0.3240997314453125,0.01847407643032564,0.0257845401763916,0.0035986005132035955,35,43,"{'max_samples': 35, 'n_estimators': 43}",-1202.755975646071,-1228.1006716711115,-2356.7701260464,-2843.772890807957,-1361.5685434462398,-1798.593641523556,674.6015624185678,192
190,0.336061954498291,0.015301547120249703,0.026540660858154298,0.0042445019816960096,35,44,"{'max_samples': 35, 'n_estimators': 44}",-1197.5944471414957,-1217.5970973860296,-2357.8944189635413,-2832.7291343316206,-1339.3683503679622,-1789.03668963813,676.9699822692618,176
191,0.31621947288513186,0.012802399699588499,0.022620296478271483,0.0022669861792087237,35,45,"{'max_samples': 35, 'n_estimators': 45}",-1190.161699579597,-1200.4420522870143,-2384.669174582201,-2855.5159742001697,-1347.6006405905991,-1795.6779082479163,691.6496625940458,186
192,0.31370177268981936,0.013625279646388192,0.029180908203125,0.006843348235352404,35,46,"{'max_samples': 35, 'n_estimators': 46}",-1189.1363562337137,-1207.3507111266508,-2394.8139879733008,-2823.0775119327823,-1360.5511236990703,-1794.9859381931033,680.8624614989312,183
193,0.32787375450134276,0.007102798100181754,0.019010591506958007,0.0014455623590456598,35,47,"{'max_samples': 35, 'n_estimators': 47}",-1210.6430751762473,-1219.795725769683,-2395.6464960614476,-2845.173898759765,-1311.6956317519612,-1796.5909655038208,688.4104676805754,188
194,0.3415543556213379,0.00893401233203779,0.022244024276733398,0.003650337198142943,35,48,"{'max_samples': 35, 'n_estimators': 48}",-1209.5825502112414,-1202.7508048550133,-2381.0755298308513,-2852.278211598756,-1290.4758229393674,-1787.2325838870456,694.1235372076624,174
195,0.344312047958374,0.00870783405173682,0.030717086791992188,0.002952306966850263,35,49,"{'max_samples': 35, 'n_estimators': 49}",-1193.119702331363,-1191.910056872678,-2365.5775077640096,-2854.51607372141,-1295.3388451812802,-1780.0924371741482,696.0833955139236,169
196,0.0108306884765625,0.0031757699918732517,0.0057048797607421875,0.004017779573840289,40,1,"{'max_samples': 40, 'n_estimators': 1}",-1660.679771449201,-2329.2127330581106,-2598.4055616701826,-7232.870348535648,-3037.882556557867,-3371.8101942542016,1981.5360051152793,386
197,0.015692138671875,0.004156342853887439,0.00585780143737793,0.0034130106994767545,40,2,"{'max_samples': 40, 'n_estimators': 2}",-1129.4946497861788,-1615.9582530814853,-2680.748676452555,-3649.2054656454725,-2311.3201599718595,-2277.3454409875103,871.8810504141077,357
198,0.027737140655517578,0.005649722274324617,0.0007032394409179687,0.0014064788818359375,40,3,"{'max_samples': 40, 'n_estimators': 3}",-1209.2381552906181,-1862.9481612609204,-3012.313305689154,-3971.104492565425,-2153.1643356561353,-2441.7536900924506,959.3587807699842,369
199,0.03598971366882324,0.006592787583588,0.005703592300415039,0.0027938598062908723,40,4,"{'max_samples': 40, 'n_estimators': 4}",-1215.6710500820552,-2187.3358882406787,-2755.8710288112225,-3236.7815933019347,-2061.8306721712916,-2291.4980465214367,682.6717856804987,358
200,0.040994691848754886,0.006864121460074123,0.005803155899047852,0.003564787626339758,40,5,"{'max_samples': 40, 'n_estimators': 5}",-1088.3722748770401,-1782.486795511904,-2974.821235751207,-2923.857086704646,-1922.5051853312993,-2138.4085156352194,720.0536538292492,316
201,0.0452876091003418,0.0047398148525027856,0.005561542510986328,0.0037453406464518675,40,6,"{'max_samples': 40, 'n_estimators': 6}",-1036.6518447721253,-1614.5251273900967,-2894.9781686544247,-2810.4450524636154,-1758.0502507818824,-2022.930088812429,719.7705727948777,268
202,0.0518373966217041,0.006258736653417349,0.005700874328613281,0.0029608159450384784,40,7,"{'max_samples': 40, 'n_estimators': 7}",-954.9925959607244,-1445.0950908084617,-2913.785159505746,-2712.041948741701,-1627.575937522209,-1930.6981465077683,755.8641326412788,257
203,0.06256389617919922,0.004228572997049575,0.004437160491943359,0.0041548598446431925,40,8,"{'max_samples': 40, 'n_estimators': 8}",-904.7886274507002,-1362.9645068007926,-2755.993279932861,-2746.125149207661,-1715.3208238023678,-1897.0384774388763,743.1779874916529,250
204,0.0707812786102295,0.00785396183100409,0.008571100234985352,0.005765773509301456,40,9,"{'max_samples': 40, 'n_estimators': 9}",-955.421452386229,-1471.0852671701584,-2743.6375755942972,-2599.742811010222,-1584.2792938791304,-1870.8332800080075,688.9102869987863,248
