,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
89,0.14213123321533203,0.00675443815003478,0.006041049957275391,0.003060654921718114,0.01,3,19,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 19}",-2995.713073886648,-3417.5728231818343,-5827.895568844839,-5693.411555938165,-2495.9424962704525,-4086.1071036243884,1398.6976344227046,1140
90,0.1496817111968994,0.004213115249170549,0.0026576042175292967,0.002265931291612036,0.01,3,20,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 20}",-2951.957172106202,-3362.8941303528736,-5791.623832524925,-5640.111845581352,-2468.2253348330823,-4042.962463079687,1395.7997879498246,1137
91,0.1622748851776123,0.006712336147891817,0.006259727478027344,0.0033675710544173883,0.01,3,21,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 21}",-2903.485251667563,-3307.9729714369046,-5748.956760877296,-5574.525039961812,-2441.063646253804,-3995.200734039476,1389.2006510738647,1133
92,0.1736445426940918,0.006808094472157601,0.00351715087890625,0.003321913648425234,0.01,3,22,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 22}",-2865.007898692623,-3256.0639431809427,-5705.672894146904,-5525.478408546011,-2416.072445574405,-3953.659118028177,1383.9177312537176,1128
93,0.180602502822876,0.006111491463383257,0.005903959274291992,0.004036960276417473,0.01,3,23,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 23}",-2818.6976994986,-3206.670892720572,-5655.57040544797,-5472.795342046627,-2377.1986870428327,-3906.18660535132,1380.1713676811323,1124
94,0.18967628479003906,0.0021049812244748186,0.008255434036254884,0.004841230726440946,0.01,3,24,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 24}",-2782.0142889423314,-3155.6387554003536,-5613.684142413094,-5421.309816581092,-2350.587738203036,-3864.646948307982,1374.7357401524296,1120
95,0.19445295333862306,0.003515231927561744,0.006524896621704102,0.004631972054172781,0.01,3,25,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 25}",-2747.1758493310917,-3107.404540267765,-5580.266747080377,-5351.48037259888,-2327.8653344927993,-3822.8385687541822,1365.9531963187776,1116
96,0.199027156829834,0.006882847976116593,0.0073812007904052734,0.004162809297065631,0.01,3,26,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 26}",-2701.785306360715,-3061.173897831562,-5539.663425519077,-5302.527123050366,-2296.770832468649,-3780.3841170460737,1363.3583628641518,1111
97,0.2102372169494629,0.0063710451739496425,0.00462188720703125,0.0029527664723595585,0.01,3,27,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 27}",-2667.093209881654,-3013.7860501547866,-5503.431924020025,-5249.905375176186,-2271.666925259414,-3741.176696898413,1358.2354117876573,1104
98,0.2156235694885254,0.005845513188127227,0.007695198059082031,0.0036201761192356315,0.01,3,28,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 28}",-2623.9900233690114,-2969.58128746625,-5471.565182828221,-5204.095835572034,-2249.65877864234,-3703.778221575571,1356.1323481578825,1099
99,0.226002836227417,0.004821288857055933,0.006012344360351562,0.003090602748831009,0.01,3,29,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 29}",-2590.947654754101,-2918.7183995512505,-5436.462941935762,-5148.9364508200115,-2230.9564751650114,-3665.2043844452273,1349.6039148192117,1095
100,0.2251004695892334,0.004842707702070164,0.002631092071533203,0.0032382786294526916,0.01,3,30,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 30}",-2546.488740608079,-2876.4722475299227,-5405.632265874872,-5095.423494087437,-2203.5746995479817,-3625.518289529659,1347.3474231048922,1090
101,0.23794331550598144,0.004042195259896732,0.00688481330871582,0.0026701623384635877,0.01,3,31,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 31}",-2513.4866818941605,-2837.752969441669,-5371.620429571229,-5048.966495757982,-2182.383789079457,-3590.8420731488995,1342.303316070055,1084
102,0.2442760467529297,0.007590964161672426,0.00678548812866211,0.00358448621724217,0.01,3,32,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 32}",-2475.5413828880296,-2790.5910429842193,-5341.789474280058,-5018.0512234576645,-2166.131215448856,-3558.4208678117657,1342.5040377220369,1077
103,0.2496389389038086,0.006827112126103676,0.0049874305725097655,0.0023756315236468577,0.01,3,33,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 33}",-2436.7575934442984,-2751.1572179478567,-5308.83060605759,-4966.677088349197,-2151.3840318522603,-3522.9613075302404,1336.44219415242,1074
104,0.2595712661743164,0.007053861283125014,0.0035550594329833984,0.0013555834909475606,0.01,3,34,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 34}",-2401.7274232375316,-2706.501746657802,-5279.964366596869,-4934.966201459681,-2124.127266327716,-3489.45740085592,1338.3357817745955,1069
105,0.26264376640319825,0.008495195678489229,0.003875875473022461,0.002751103707464813,0.01,3,35,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 35}",-2361.810789380547,-2669.230831717389,-5248.022395709208,-4887.260690172604,-2106.6354852429104,-3454.5920384445317,1333.9326718136706,1065
106,0.269512939453125,0.008425658835718356,0.009761714935302734,0.0028984207029110784,0.01,3,36,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 36}",-2326.822937460675,-2631.9988667790144,-5220.087155666975,-4846.695496485091,-2082.14934625357,-3421.550760529065,1332.7856565214365,1058
107,0.28932461738586424,0.008083430695254802,0.0049248218536376955,0.0033840776626775414,0.01,3,37,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 37}",-2301.2349782682513,-2590.679821999546,-5197.436023175033,-4799.646824179917,-2070.1891150469305,-3391.8373525339352,1328.1667861391093,1053
108,0.29333949089050293,0.0059302936084810205,0.0052737236022949215,0.0022147624467522527,0.01,3,38,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 38}",-2267.867820670011,-2550.630498051601,-5170.4062031627545,-4767.531957838594,-2054.8336165187125,-3362.2540192483348,1327.4021550498674,1048
109,0.29050092697143554,0.007634885533661052,0.006293821334838867,0.0026529877011308533,0.01,3,39,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 39}",-2238.3958367088826,-2524.1489608233865,-5136.83844465556,-4722.534342174036,-2040.8206203417412,-3332.5476409407215,1319.6032454067524,1043
110,0.30087990760803224,0.014816099821097996,0.006966972351074218,0.0027537183662035797,0.01,3,40,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 40}",-2207.622622704378,-2486.168031059112,-5115.371916319558,-4689.629590831372,-2019.7461548853062,-3303.7076631599457,1320.6996309891056,1038
111,0.30104265213012693,0.012388196800518024,0.004645442962646485,0.005627434297082516,0.01,3,41,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 41}",-2180.659373876388,-2461.184787428947,-5082.931307716981,-4645.970894720927,-1999.3419776842643,-3274.0176682855013,1314.1805034935137,1032
112,0.3066671848297119,0.009123142960911055,0.003662300109863281,0.004664966071846702,0.01,3,42,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 42}",-2150.434882885585,-2433.903115608494,-5050.810684770178,-4618.768427665912,-1979.5922409384038,-3246.7018703737144,1311.8982573686542,1025
113,0.33334803581237793,0.012483655032035933,0.0053447246551513675,0.0021985770873545587,0.01,3,43,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 43}",-2127.7925903576547,-2400.222210487179,-5022.580879408985,-4573.861281705211,-1971.2896238429676,-3219.1493171603997,1304.3362167771993,1019
114,0.3317099571228027,0.01789400331707131,0.003563404083251953,0.0028026326976523337,0.01,3,44,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 44}",-2101.9996784828245,-2368.3682174662367,-4978.351219293952,-4549.227960888801,-1952.7570062506652,-3190.140816476496,1298.8683032038775,1014
115,0.336395788192749,0.00968475854638972,0.007439517974853515,0.0035648061368233966,0.01,3,45,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 45}",-2076.665690434555,-2340.238573159483,-4954.040911046204,-4501.766349555612,-1934.712176687915,-3161.484740176754,1293.5115753803234,1008
116,0.33988494873046876,0.014122097542015238,0.007053518295288086,0.003309812761058529,0.01,3,46,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 46}",-2052.6715986327963,-2320.8991659331514,-4923.8168152017415,-4475.423997713485,-1931.2655238925654,-3140.815420274748,1286.8259106680987,1003
117,0.36160778999328613,0.018764347388744017,0.00615544319152832,0.005952528542616869,0.01,3,47,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 47}",-2026.2206242031978,-2290.2340842691387,-4904.976763051205,-4444.870353696603,-1914.2917078342987,-3116.1187066108882,1286.852397143457,996
118,0.36407294273376467,0.01472968721980639,0.004455852508544922,0.00406195156111489,0.01,3,48,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 48}",-2006.460480743634,-2269.0958131179223,-4876.075343314882,-4412.04084917949,-1896.8801187205147,-3092.1105210152887,1281.3517465814791,990
119,0.37722206115722656,0.01762370436241428,0.005378437042236328,0.0036595086658058134,0.01,3,49,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 49}",-1977.8303092518843,-2244.5754408967287,-4847.136082235961,-4388.045565882742,-1880.0086920016524,-3067.5192180537933,1279.505032925162,985
120,0.3945350646972656,0.010675933272741958,0.002442789077758789,0.0022801373802552845,0.01,3,50,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50}",-1961.045680150155,-2216.521374390437,-4824.5570137307095,-4357.823196511173,-1863.7539834288996,-3044.7402496422746,1276.4798098946083,978
121,0.393019437789917,0.00780661921598407,0.005650234222412109,0.00472212604665379,0.01,3,51,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 51}",-1937.0055564365018,-2192.824475092694,-4807.2561650049265,-4321.271177044486,-1848.9845079079055,-3021.4683762973027,1274.045061324354,972
122,0.3991540908813477,0.008976493567646534,0.0067103862762451175,0.003055072845068859,0.01,3,52,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 52}",-1921.0315214113496,-2170.1172099457717,-4786.383507322853,-4293.109084521131,-1833.8014972907524,-3000.8885640983717,1270.92018338783,966
123,0.41904077529907224,0.00652893224678656,0.004297494888305664,0.0036702939801139143,0.01,3,53,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 53}",-1901.2208396782382,-2145.18635534997,-4745.799417763034,-4271.279946480806,-1826.590963295607,-2978.015504513531,1263.0488903311552,960
124,0.4191269397735596,0.01125892875761971,0.004627513885498047,0.003785773870286505,0.01,3,54,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 54}",-1885.2740302921309,-2123.968358951678,-4705.788961385022,-4246.759241607949,-1812.3939084102399,-2954.836900129404,1254.940613081614,954
125,0.42489800453186033,0.006155839690082066,0.007376956939697266,0.0026243902082301027,0.01,3,55,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 55}",-1863.0188403623022,-2101.994350724556,-4689.527484241453,-4232.2179225245145,-1799.6879271422135,-2937.289304999008,1256.4306863500426,948
126,0.442888879776001,0.021009196140347353,0.007942628860473634,0.0020156919516192144,0.01,3,56,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 56}",-1842.7222749971127,-2078.1916258225797,-4664.098759160102,-4199.752060546987,-1786.4665558018155,-2914.2462552657194,1251.6826271083385,942
127,0.442872953414917,0.009053821487405621,0.004764175415039063,0.003768776905223266,0.01,3,57,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 57}",-1822.9385239742028,-2060.2730623164166,-4625.6152560018545,-4188.512902764452,-1774.5539129915364,-2894.3787316096923,1246.5702681211533,937
128,0.43912811279296876,0.008468184284186183,0.0016273975372314454,0.0027722590567972045,0.01,3,58,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 58}",-1799.894465099073,-2041.6674281956828,-4610.437461423653,-4167.865201065949,-1761.6231783256558,-2876.297546822003,1246.8470817183127,929
129,0.45697898864746095,0.016628212301600994,0.003586149215698242,0.0028782709546450536,0.01,3,59,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 59}",-1787.2620042147591,-2024.2971153092744,-4573.362462220205,-4137.079261558606,-1751.3802831705339,-2854.676225294676,1236.4954063794635,924
130,0.4634260654449463,0.00785776776454877,0.004747724533081055,0.003250938630422821,0.01,3,60,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 60}",-1767.2301527107197,-2004.0274921682194,-4554.993116924374,-4124.115668161086,-1740.9005681775184,-2838.2533996283832,1236.757367262197,857
131,0.45763378143310546,0.012414779500795208,0.0035995006561279296,0.003984211914044578,0.01,3,61,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 61}",-1748.7541386418584,-1992.8459613307132,-4516.85360864548,-4106.208653037355,-1729.824267828132,-2818.8973258967076,1229.1357463722868,846
132,0.4730698585510254,0.006731244134520368,0.003189706802368164,0.0030244280092137526,0.01,3,62,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 62}",-1728.5818216864532,-1973.1520223429711,-4503.711326788316,-4096.486463888805,-1719.3911918131932,-2804.2645653039476,1231.4827153309698,838
133,0.4825277805328369,0.015840897254008605,0.007182550430297851,0.0017935324807940353,0.01,3,63,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 63}",-1714.4246332669113,-1967.1381572001198,-4481.5885912568765,-4065.250406194523,-1709.0913473550354,-2787.4986270546933,1223.9306984840644,833
134,0.4970835208892822,0.01387982139823082,0.004767704010009766,0.002788687459629464,0.01,3,64,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 64}",-1697.6399165284972,-1945.948212779919,-4447.1979787155915,-4056.1175812533743,-1701.3644187938057,-2769.6536216142376,1219.6794984577125,824
135,0.516266918182373,0.009544498757373088,0.007300186157226563,0.0035624528419466914,0.01,3,65,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 65}",-1676.5877408487638,-1928.8430524390774,-4433.831762975127,-4040.9387827899104,-1691.780322508399,-2754.3963323122557,1220.4963912015621,786
136,0.5239906787872315,0.008114335374573397,0.003960943222045899,0.004159479310595284,0.01,3,66,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 66}",-1667.5642545622086,-1923.888300824109,-4412.742463436161,-4032.3281904084665,-1684.6082864360196,-2744.226299133393,1216.396201520628,771
137,0.5321087837219238,0.006131051452926762,0.007834053039550782,0.003621995899305969,0.01,3,67,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 67}",-1650.6690746259465,-1907.5756802043459,-4392.274244086232,-4011.709749064634,-1684.8131988290309,-2729.408389362038,1211.584602987856,761
138,0.5412424564361572,0.007041803065123889,0.005347251892089844,0.003771022163700604,0.01,3,68,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 68}",-1640.0127768096258,-1892.952315326529,-4365.143944141756,-3999.591551796242,-1677.5217140374898,-2715.0444604223285,1206.7204814035117,751
139,0.5275063514709473,0.012475969276193346,0.009274578094482422,0.0036346669604453057,0.01,3,69,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 69}",-1624.2879146210876,-1882.265753465513,-4352.709601770643,-3977.279717539933,-1671.1112648995645,-2701.530850459348,1203.938420759988,732
140,0.552191162109375,0.01726986726032035,0.007367753982543945,0.0028915166012483686,0.01,3,70,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 70}",-1614.2004942448116,-1869.1778576665274,-4330.904774010265,-3953.6037592149105,-1663.1803372225615,-2686.2134444718154,1197.8850891009777,712
141,0.5431184291839599,0.019382885032219306,0.005802822113037109,0.003244660632365737,0.01,3,71,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 71}",-1598.7173521723157,-1854.3317529065093,-4313.574187566742,-3946.2624413627577,-1661.3370174042793,-2674.8445502825207,1196.697688996169,700
142,0.5531824588775635,0.016021589523092867,0.004254961013793945,0.002454861644842335,0.01,3,72,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 72}",-1586.1862632402342,-1840.3994831960467,-4294.609638643948,-3925.7802387440483,-1655.663085865702,-2660.527741937996,1192.280208380308,690
143,0.5537610054016113,0.009833831112634523,0.005574083328247071,0.0033142565963988793,0.01,3,73,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 73}",-1570.6002505286701,-1828.017630889896,-4265.50745649368,-3918.8870332442625,-1648.6484035742913,-2646.33215494616,1188.5567074091464,679
144,0.5593005180358886,0.02218890799529356,0.007399272918701172,0.0029208016573360122,0.01,3,74,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 74}",-1558.2501207999753,-1822.43517126775,-4245.220356940928,-3898.698049403308,-1650.7685893283513,-2635.074457548062,1181.364101643156,675
145,0.5670637130737305,0.006105110270459825,0.006174135208129883,0.005030451403896451,0.01,3,75,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 75}",-1550.4902068571273,-1812.491930592998,-4214.798482464628,-3891.0366472516616,-1644.247624584693,-2622.6129783502215,1175.3208411292194,667
146,0.5859559535980224,0.01107460483045122,0.006982326507568359,0.0021877423668905573,0.01,3,76,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 76}",-1540.4568168593455,-1801.0686489077405,-4202.881910632288,-3872.982231957103,-1645.068216070371,-2612.4915648853694,1171.4735813496804,665
147,0.5940652370452881,0.016543657965241005,0.004540348052978515,0.004090658697350722,0.01,3,77,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 77}",-1531.7643485345718,-1791.7809809803282,-4183.823907694801,-3857.8478439993983,-1643.782689123699,-2601.7999540665596,1166.1355071733944,662
148,0.6098003387451172,0.017358437390972637,0.0026427745819091798,0.003924804044688547,0.01,3,78,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 78}",-1519.6071003390139,-1774.3300625892055,-4166.468868692069,-3851.0190886670316,-1639.2604205332814,-2590.13710816412,1165.3658049170292,655
149,0.5930565357208252,0.016273135478320867,0.005028438568115234,0.003426547689485809,0.01,3,79,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 79}",-1511.4089736621754,-1765.6807582410752,-4145.004830806108,-3829.549664560503,-1638.166225144788,-2577.9620904829303,1157.8123498909738,647
150,0.057326745986938474,0.006381340405798517,0.005713653564453125,0.0033616059756270975,0.01,4,5,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 5}",-3742.249562279955,-4377.743977719577,-6450.962233479086,-6663.28489201222,-3099.750484273055,-4866.7982299527785,1439.6653375093713,1197
